WTVeh_1,WTVeh_2,WTVeh_3,WTVeh_4,WTTx_1,WTTx_2,WTTx_3,WTTx_4,KOVeh_1,KOVeh_2,KOVeh_3,KOVeh_4,KOTx_1,KOTx_2,KOTx_3,KOTx_4,Peptides,Sequence coverage [%],Mol. weight [kDa],Q-value,Number Of Imputations,Protein IDs,Gene names,Protein names,Fasta headers
-2.112762451,-2.143543243,-2.211685181,-2.138616562,-2.027475357,-2.219057083,-1.835988998,-1.799917221,-2.215082169,-1.926986694,-2.143054962,-2.191993713,-1.830301285,-1.959156036,-1.891857147,-2.008232117,6,20.9,53.975,0,0,Q91WJ0,Frs3,Fibroblast growth factor receptor substrate 3,sp|Q91WJ0|FRS3_MOUSE Fibroblast growth factor receptor substrate 3 OS=Mus musculus GN=Frs3 PE=1 SV=3
0.742433548,0.57261467,0.682081223,0.757537842,0.527700424,0.621091843,0.544870377,0.531579971,0.682542801,0.546264648,0.736696243,0.706167221,0.681556702,0.596441269,0.520532608,0.5818367,10,56.5,23.275,0,0,Q91WK1,Spryd4,SPRY domain-containing protein 4,sp|Q91WK1|SPRY4_MOUSE SPRY domain-containing protein 4 OS=Mus musculus GN=Spryd4 PE=1 SV=1
3.162870407,3.236240387,3.052873611,3.236843109,3.140548706,3.196268082,3.147157669,3.098602295,3.138830185,3.12014389,3.133176804,3.179019928,3.264247894,3.152042389,3.198545456,3.13337326,17,50.3,39.832,0,0,Q91WK2,Eif3h,Eukaryotic translation initiation factor 3 subunit H,sp|Q91WK2|EIF3H_MOUSE Eukaryotic translation initiation factor 3 subunit H OS=Mus musculus GN=Eif3h PE=1 SV=1
-0.050188065,-0.243816376,-0.136421204,-0.21423912,-0.247121811,-0.130491257,-0.337686539,-0.407279968,-0.183753967,-0.41793251,-0.252328873,-0.22902298,-0.327373505,-0.147241592,-0.268108368,-0.113456726,3,34.7,18.637,0,0,Q91WK5,Gcsh,"Glycine cleavage system H protein, mitochondrial","sp|Q91WK5|GCSH_MOUSE Glycine cleavage system H protein, mitochondrial OS=Mus musculus GN=Gcsh PE=1 SV=2"
-1.562152863,-1.62836647,-1.753810883,-1.401714325,-1.539716721,-1.706125259,-1.578256607,-1.395151138,-1.390300751,-1.433300018,-1.214887619,-1.286571503,-1.668895721,-1.264648438,-1.639665604,-1.367937088,2,11.4,32.485,0,0,Q91WK7;F6QTQ3,Ankrd54,Ankyrin repeat domain-containing protein 54,sp|Q91WK7|ANR54_MOUSE Ankyrin repeat domain-containing protein 54 OS=Mus musculus GN=Ankrd54 PE=1 SV=1;tr|F6QTQ3|F6QTQ3_MOUSE Ankyrin repeat domain-containing protein 54 (Fragment) OS=Mus musculus GN=Ankrd54 PE=1 SV=1
0.160625458,0.144178391,-0.052244186,0.100469589,0.043317795,0.057630539,0.05521965,0.068199158,0.146589279,-0.05878067,0.102098465,0.108446121,0.158447266,0.222442627,0.033063889,0.086397171,10,28.3,46.512,0,0,Q91WL8;Q91WL8-3;Q91WL8-4;Q91WL8-2,Wwox,WW domain-containing oxidoreductase,sp|Q91WL8|WWOX_MOUSE WW domain-containing oxidoreductase OS=Mus musculus GN=Wwox PE=1 SV=1;sp|Q91WL8-3|WWOX_MOUSE Isoform 3 of WW domain-containing oxidoreductase OS=Mus musculus GN=Wwox;sp|Q91WL8-4|WWOX_MOUSE Isoform 4 of WW domain-containing oxidoreducta
2.007099152,1.990224838,1.947689056,2.188211441,2.000717163,2.029459,2.062839508,2.051404953,2.171913147,1.994268417,2.21582222,2.165370941,2.165126801,2.183042526,2.108142853,2.043273926,22,38.7,70.813,0,0,Q91WM1-2;Q91WM1;A2BH82;A2BH83,Strbp,Spermatid perinuclear RNA-binding protein,sp|Q91WM1-2|STRBP_MOUSE Isoform 2 of Spermatid perinuclear RNA-binding protein OS=Mus musculus GN=Strbp;sp|Q91WM1|STRBP_MOUSE Spermatid perinuclear RNA-binding protein OS=Mus musculus GN=Strbp PE=1 SV=1
0.228778839,0.250015259,0.343612671,0.155735016,0.284599304,0.321617126,0.208522797,0.240259171,0.197000504,0.26121521,0.195606232,0.177762985,0.190422058,0.115839005,0.220407486,0.325737,10,32,46.306,0,0,Q91WM2,Cecr5,Cat eye syndrome critical region protein 5 homolog,sp|Q91WM2|HDHD5_MOUSE Haloacid dehalogenase-like hydrolase domain-containing 5 OS=Mus musculus GN=Hdhd5 PE=1 SV=1
-3.440732956,-3.454437256,-3.730382919,-3.16386795,-3.14478302,-3.374557495,-3.089374542,-3.172798157,-3.326639175,-3.212461472,-3.333042145,-3.383493423,-3.127441406,-3.321292877,-3.054136276,-3.243801117,5,12.8,52.106,0,0,Q91WM3,Rrp9,U3 small nucleolar RNA-interacting protein 2,sp|Q91WM3|U3IP2_MOUSE U3 small nucleolar RNA-interacting protein 2 OS=Mus musculus GN=Rrp9 PE=1 SV=1
-0.399103165,-0.247470856,-0.22492981,-0.365369797,-0.262313843,-0.340084076,-0.257513046,-0.315799713,-0.37849617,-0.239318848,-0.408943176,-0.335279465,-0.360971451,-0.396495819,-0.344661713,-0.329105377,6,20.1,30.059,0,0,Q91WN1,Dnajc9,DnaJ homolog subfamily C member 9,sp|Q91WN1|DNJC9_MOUSE DnaJ homolog subfamily C member 9 OS=Mus musculus GN=Dnajc9 PE=1 SV=2
-2.09154892,-2.153524399,-2.208345413,-2.121793747,-2.039543152,-1.992248535,-2.019580841,-1.952833176,-1.976921082,-1.982913971,-1.955625534,-2.077632904,-2.098499298,-2.040874481,-2.172243118,-2.043306351,3,10.5,65.91,0,0,Q91WQ5,Taf5l,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L,sp|Q91WQ5|TAF5L_MOUSE TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L OS=Mus musculus GN=Taf5l PE=2 SV=1
-4.184863091,-4.538928032,-4.209397316,-4.159294128,-4.057266235,-4.105593681,-4.179883957,-4.28175354,-4.220918655,-4.238549232,-4.411614418,-4.380146027,-4.043657303,-4.339178085,-4.295797348,-4.404269218,2,3.8,80.975,0,0,Q91WR3-2;Q91WR3;Q91WR3-3,Ascc2,Activating signal cointegrator 1 complex subunit 2,sp|Q91WR3-2|ASCC2_MOUSE Isoform 2 of Activating signal cointegrator 1 complex subunit 2 OS=Mus musculus GN=Ascc2;sp|Q91WR3|ASCC2_MOUSE Activating signal cointegrator 1 complex subunit 2 OS=Mus musculus GN=Ascc2 PE=1 SV=1;sp|Q91WR3-3|ASCC2_MOUSE Isoform 3 o
4.498714447,4.526247025,4.425470352,4.542819977,4.528329849,4.521980286,4.494083405,4.602327347,4.57755661,4.622741699,4.578718185,4.542943954,4.516347885,4.524654388,4.493391037,4.577322006,6,52.8,12.097,0,0,Q91WS0,Cisd1,CDGSH iron-sulfur domain-containing protein 1,sp|Q91WS0|CISD1_MOUSE CDGSH iron-sulfur domain-containing protein 1 OS=Mus musculus GN=Cisd1 PE=1 SV=1
0.806301117,0.639728546,0.727788925,0.566469193,0.72675705,0.653736115,0.606719971,0.622842789,0.748552322,0.628675461,0.673282623,0.731128693,0.577987671,0.659833908,0.581186295,0.632154465,9,23.8,60.193,0,0,Q91WT9-2;Q91WT9;D3YYN0;D3YUF2;D3Z4K2,Cbs,Cystathionine beta-synthase,sp|Q91WT9-2|CBS_MOUSE Isoform 2 of Cystathionine beta-synthase OS=Mus musculus GN=Cbs;sp|Q91WT9|CBS_MOUSE Cystathionine beta-synthase OS=Mus musculus GN=Cbs PE=1 SV=3
1.211772919,1.261922836,1.296281815,1.094081879,1.240943909,1.215679169,1.090894699,1.126426697,1.211801529,1.122430801,1.240280151,1.214111328,1.128797531,1.125902176,1.101242065,1.045915604,12,38.6,41.793,0,0,Q91WU5,As3mt,Arsenite methyltransferase,sp|Q91WU5|AS3MT_MOUSE Arsenite methyltransferase OS=Mus musculus GN=As3mt PE=1 SV=2
-0.052555084,-0.046171188,-0.008432388,-0.046550751,-0.248561859,-0.054763794,-0.277921677,-0.28544426,-0.025978088,-0.072803497,0.036859512,-0.008089066,-0.265991211,-0.164363861,-0.274288177,-0.213184357,5,37.5,19.43,0,0,Q91WV0,Dr1,Protein Dr1,sp|Q91WV0|NC2B_MOUSE Protein Dr1 OS=Mus musculus GN=Dr1 PE=1 SV=1
-2.503646851,-2.479503632,-2.421636581,-2.239013672,-2.408248901,-2.521434784,-2.374975204,-2.313879013,-2.423158646,-2.417589188,-2.361896515,-2.24473381,-2.205007553,-2.371679306,-2.282211304,-2.359521866,7,16.2,68.249,0,0,Q91X20;D3YYA0;E9PU93;D6RI55;D6RET1,Ash2l,Set1/Ash2 histone methyltransferase complex subunit ASH2,sp|Q91X20|ASH2L_MOUSE Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Mus musculus GN=Ash2l PE=1 SV=1;tr|D3YYA0|D3YYA0_MOUSE Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Mus musculus GN=Ash2l PE=1 SV=1;tr|E9PU93|E9PU93_MOUSE Set1
-6.570593834,-5.98360157,-6.320286751,-6.369781494,-5.779003143,-6.320167542,-5.963456154,-5.856383324,-6.157867432,-5.616768837,-6.333443642,-6.24337101,-5.726410866,-6.302765846,-5.684976578,-5.851995468,1,4.6,69.424,0,0,Q91X21;Q91X21-2,Kiaa2013,Uncharacterized protein KIAA2013,sp|Q91X21|K2013_MOUSE Uncharacterized protein KIAA2013 OS=Mus musculus GN=Kiaa2013 PE=1 SV=1;sp|Q91X21-2|K2013_MOUSE Isoform 2 of Uncharacterized protein KIAA2013 OS=Mus musculus GN=Kiaa2013
-2.690898895,-2.417591095,-2.614103317,-2.552217484,-2.380971909,-2.479986191,-2.682228088,-2.501825333,-2.600175858,-2.315185547,-2.570005417,-2.581493378,-2.588216782,-2.662322998,-2.519144058,-2.526720047,3,7.7,86.075,0,0,Q91X43;Q91X43-2,Sh3d19,SH3 domain-containing protein 19,sp|Q91X43|SH319_MOUSE SH3 domain-containing protein 19 OS=Mus musculus GN=Sh3d19 PE=1 SV=2;sp|Q91X43-2|SH319_MOUSE Isoform 2 of SH3 domain-containing protein 19 OS=Mus musculus GN=Sh3d19
-5.689426422,-5.416056633,-5.705503464,-5.309851646,-5.384572983,-5.489402771,-5.241316795,-5.211180687,-5.198997498,-5.569653511,-5.54915905,-5.552834511,-5.043273926,-5.244852066,-4.999186516,-5.134821892,1,3.6,59.526,0,0,Q91X46;Q91X46-3;Q91X46-2,Arhgef3,Rho guanine nucleotide exchange factor 3,sp|Q91X46|ARHG3_MOUSE Rho guanine nucleotide exchange factor 3 OS=Mus musculus GN=Arhgef3 PE=1 SV=1;sp|Q91X46-3|ARHG3_MOUSE Isoform 3 of Rho guanine nucleotide exchange factor 3 OS=Mus musculus GN=Arhgef3;sp|Q91X46-2|ARHG3_MOUSE Isoform 2 of Rho guanine nu
-2.06013298,-2.170808792,-2.063531876,-2.188314438,-2.000335693,-1.963668823,-1.969686508,-2.079492569,-2.072626114,-1.906843185,-1.994213104,-1.97262764,-2.129337311,-2.234619141,-1.919319153,-2.02258873,5,23.3,46.882,0,0,Q91X51,Gorasp1,Golgi reassembly-stacking protein 1,sp|Q91X51|GORS1_MOUSE Golgi reassembly-stacking protein 1 OS=Mus musculus GN=Gorasp1 PE=1 SV=3
-2.561574936,-2.357873917,-2.895702362,-2.648954391,-2.424341202,-2.542110443,-3.003442764,-2.828298569,-2.599990845,-2.56013298,-2.490970612,-2.768196106,-2.756547928,-2.691566467,-2.696428299,-2.789552689,5,11,42.33,0,0,Q91X56,S1pr5,Sphingosine 1-phosphate receptor 5,sp|Q91X56|S1PR5_MOUSE Sphingosine 1-phosphate receptor 5 OS=Mus musculus GN=S1pr5 PE=1 SV=1
0.930931091,1.051288605,0.889131546,0.92852211,0.861984253,0.901041031,0.921621323,0.830600739,0.912584305,0.942146301,1.112413406,0.810564041,0.860839844,0.810216904,0.807237625,0.68296814,14,37.2,51.317,0,0,Q91X72;A0A1B0GS57,Hpx,Hemopexin,sp|Q91X72|HEMO_MOUSE Hemopexin OS=Mus musculus GN=Hpx PE=1 SV=2
-7.602134705,-7.058120728,-6.370349884,-7.498885155,-6.572471619,-7.477501869,-7.476612091,-6.5008955,-7.03793335,-7.39367485,-7.484627724,-7.025305748,-7.052999496,-7.634972572,-7.181560516,-6.981399536,2,3.7,67.026,0,0,Q91X84;Q91X84-2,Crtc3,CREB-regulated transcription coactivator 3,sp|Q91X84|CRTC3_MOUSE CREB-regulated transcription coactivator 3 OS=Mus musculus GN=Crtc3 PE=1 SV=2;sp|Q91X84-2|CRTC3_MOUSE Isoform 2 of CREB-regulated transcription coactivator 3 OS=Mus musculus GN=Crtc3
-1.202978134,-1.275705338,-1.393068314,-1.338142395,-1.327707291,-1.29968071,-1.344772339,-1.344549179,-1.168991089,-1.348518372,-1.211931229,-1.243274689,-1.358129501,-1.246582031,-1.528615952,-1.375305176,3,38.2,13.915,0,0,Q91X96,Rabif,Guanine nucleotide exchange factor MSS4,sp|Q91X96|MSS4_MOUSE Guanine nucleotide exchange factor MSS4 OS=Mus musculus GN=Rabif PE=1 SV=1
2.110441208,2.181404114,2.170516968,2.13369751,2.151126862,2.222061157,2.067171097,2.174566269,2.149679184,2.29019165,2.138978958,2.145040512,2.058485031,2.083204269,2.027826309,2.164251328,17,83.9,22.245,0,0,Q91X97;D3YVA2;D3Z2Z8;D3Z1M0,Ncald,Neurocalcin-delta,sp|Q91X97|NCALD_MOUSE Neurocalcin-delta OS=Mus musculus GN=Ncald PE=1 SV=4;tr|D3YVA2|D3YVA2_MOUSE Neurocalcin-delta (Fragment) OS=Mus musculus GN=Ncald PE=1 SV=1;tr|D3Z2Z8|D3Z2Z8_MOUSE Neurocalcin-delta (Fragment) OS=Mus musculus GN=Ncald PE=1 SV=1
-1.362375259,-1.355434418,-1.433479309,-1.257444382,-1.444919586,-1.305347443,-1.428758621,-1.487363815,-1.300069809,-1.511981964,-1.302541733,-1.242080688,-1.41353035,-1.404880524,-1.549337387,-1.445768356,2,7.9,44.326,0,0,Q91XA2,Golm1,Golgi membrane protein 1,sp|Q91XA2|GOLM1_MOUSE Golgi membrane protein 1 OS=Mus musculus GN=Golm1 PE=1 SV=2
-5.224581718,-5.644463539,-4.884015083,-5.214626312,-5.115571022,-5.093364716,-5.054311752,-5.256235123,-5.059186935,-5.267295837,-4.922080994,-4.897955894,-4.988559723,-4.963777542,-5.184861183,-5.046948433,1,4.1,32.134,0,0,Q91XB7,Yif1a,Protein YIF1A,sp|Q91XB7|YIF1A_MOUSE Protein YIF1A OS=Mus musculus GN=Yif1a PE=1 SV=1
-1.337106705,-1.296440125,-1.14214325,-1.36315155,-1.330034256,-1.355779648,-1.658491135,-1.355556488,-1.519609451,-1.536552429,-1.529109955,-1.488761902,-1.561504364,-1.527578354,-1.534580231,-1.525100708,4,51,11.154,0,0,Q91XC8;A0A087WR57;A0A087WRC6;A0A087WSM4,Dap,Death-associated protein 1,sp|Q91XC8|DAP1_MOUSE Death-associated protein 1 OS=Mus musculus GN=Dap PE=1 SV=3;tr|A0A087WR57|A0A087WR57_MOUSE Death-associated protein 1 OS=Mus musculus GN=Dap PE=1 SV=1
1.711997986,1.712656021,1.685787201,1.769550323,1.72543335,1.761541367,1.798837662,1.768878937,1.780988693,1.776639938,1.809837341,1.968849182,1.807638168,1.83829689,1.797899246,1.747945786,19,54.7,43.735,0,0,Q91XD6,Vps36,Vacuolar protein-sorting-associated protein 36,sp|Q91XD6|VPS36_MOUSE Vacuolar protein-sorting-associated protein 36 OS=Mus musculus GN=Vps36 PE=1 SV=1
2.788238525,2.635190964,2.763299942,2.823196411,2.602844238,2.713315964,2.472780228,2.395881653,2.752737045,2.578039169,2.802322388,2.8072052,2.57718277,2.682823181,2.482112885,2.674568176,15,37.9,45.717,0,0,Q91XD7,Creld1,Cysteine-rich with EGF-like domain protein 1,sp|Q91XD7|CREL1_MOUSE Cysteine-rich with EGF-like domain protein 1 OS=Mus musculus GN=Creld1 PE=1 SV=1
-1.553941727,-1.75620079,-1.565446854,-1.886920929,-1.617012024,-1.654205322,-1.633705139,-1.610868454,-1.639291763,-1.609107971,-1.522211075,-1.493696213,-1.515041351,-1.451463699,-1.549707413,-1.559091568,6,16.4,35.286,0,0,Q91XE4,Acy3,N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming),sp|Q91XE4|ACY3_MOUSE N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) OS=Mus musculus GN=Acy3 PE=1 SV=1
0.64068222,0.551973343,0.504997253,0.546998978,0.530618668,0.45889473,0.5123806,0.578710556,0.630186081,0.584173203,0.679689407,0.647064209,0.578195572,0.620128632,0.613246918,0.643226624,5,25.3,30.114,0,0,Q91XF0;A2A6E7,Pnpo,Pyridoxine-5-phosphate oxidase,sp|Q91XF0|PNPO_MOUSE Pyridoxine-5-phosphate oxidase OS=Mus musculus GN=Pnpo PE=1 SV=1
-0.353992462,-0.464324951,-0.410923004,-0.10379982,-0.262050629,-0.394649506,-0.614303589,-0.481090546,-0.341352463,-0.401073456,-0.438386917,-0.2221241,-0.473701477,-0.395278931,-0.469884872,-0.424613953,2,9.8,38.014,0,0,Q91XF4,Rnf167,E3 ubiquitin-protein ligase RNF167,sp|Q91XF4|RN167_MOUSE E3 ubiquitin-protein ligase RNF167 OS=Mus musculus GN=Rnf167 PE=2 SV=1
2.921707153,2.845560074,2.854701996,2.757913589,2.783973694,2.890293121,2.752252579,2.646482468,2.855394363,2.818019867,2.864456177,2.828231812,2.680831909,2.757202148,2.642004013,2.692897797,16,72.1,27.928,0,0,Q91XH5;G3UXX3;Q64105;G3UZ79,Spr,Sepiapterin reductase,tr|Q91XH5|Q91XH5_MOUSE Sepiapterin reductase OS=Mus musculus GN=Spr PE=1 SV=1;tr|G3UXX3|G3UXX3_MOUSE Sepiapterin reductase OS=Mus musculus GN=Spr PE=1 SV=1;sp|Q64105|SPRE_MOUSE Sepiapterin reductase OS=Mus musculus GN=Spr PE=1 SV=1
1.304010391,1.388360977,1.316198349,1.368253708,1.389572144,1.364109039,1.376226425,1.356958389,1.383039474,1.334465027,1.365852356,1.357412338,1.412504196,1.33728981,1.415828705,1.381790161,11,56,26.727,0,0,Q91XH6;O88384;F6UHS3;E0CYE5;F6T4B9,Vti1b,Vesicle transport through interaction with t-SNAREs homolog 1B,tr|Q91XH6|Q91XH6_MOUSE Vesicle transport through interaction with t-SNAREs 1B homolog OS=Mus musculus GN=Vti1b PE=1 SV=1;sp|O88384|VTI1B_MOUSE Vesicle transport through interaction with t-SNAREs homolog 1B OS=Mus musculus GN=Vti1b PE=1 SV=1;tr|F6UHS3|F6UHS
-7.152714729,-6.653814316,-6.525097847,-6.860642433,-7.13371563,-6.912449837,-6.58937645,-7.408555031,-7.654062271,-6.535964012,-6.918008804,-7.217547417,-6.922736168,-6.802983284,-7.104297638,-6.852645874,1,4.1,37.431,0,0,Q91XL1,Lrg1,,tr|Q91XL1|Q91XL1_MOUSE Leucine-rich HEV glycoprotein OS=Mus musculus GN=Lrg1 PE=1 SV=1
-3.040279388,-2.977968216,-2.856235504,-2.801221848,-2.732032776,-2.848901749,-2.585424423,-2.382278442,-2.801139832,-2.601488113,-2.709529877,-2.685274124,-2.410810471,-2.49852562,-2.547431946,-2.63819313,2,9,47.552,0,0,Q91XL3,Uxs1,UDP-glucuronic acid decarboxylase 1,sp|Q91XL3|UXS1_MOUSE UDP-glucuronic acid decarboxylase 1 OS=Mus musculus GN=Uxs1 PE=1 SV=1
3.655612946,3.634857178,3.622888565,3.741498947,3.452894211,3.68844986,3.547212601,3.423339844,3.731115341,3.534856796,3.776468277,3.773551941,3.567602158,3.634094238,3.508497238,3.632013321,27,30.4,107.79,0,0,Q91XL9;Q3V156;Q91XL9-3;D3YZ66;D6RDE4;Q8K2D2,Osbpl1a,Oxysterol-binding protein-related protein 1;Oxysterol-binding protein,sp|Q91XL9|OSBL1_MOUSE Oxysterol-binding protein-related protein 1 OS=Mus musculus GN=Osbpl1a PE=1 SV=2;tr|Q3V156|Q3V156_MOUSE Oxysterol-binding protein OS=Mus musculus GN=Osbpl1a PE=1 SV=1;sp|Q91XL9-3|OSBL1_MOUSE Isoform 3 of Oxysterol-binding protein-rela
4.782255173,4.757469177,4.743648529,4.747720718,4.749000549,4.803268433,4.747573853,4.708597183,4.726465225,4.682746887,4.715847015,4.750638962,4.738441467,4.681804657,4.757562637,4.735277176,53,59,109.24,0,0,Q91XM9-7;Q91XM9;Q91XM9-2;Q91XM9-3;Q91XM9-6;Q91XM9-8;Q91XM9-4;D3YUZ8,Dlg2,Disks large homolog 2,sp|Q91XM9-7|DLG2_MOUSE Isoform 7 of Disks large homolog 2 OS=Mus musculus GN=Dlg2;sp|Q91XM9|DLG2_MOUSE Disks large homolog 2 OS=Mus musculus GN=Dlg2 PE=1 SV=2;sp|Q91XM9-2|DLG2_MOUSE Isoform 2 of Disks large homolog 2 OS=Mus musculus GN=Dlg2;sp|Q91XM9-3|DLG
0.721225739,0.785493851,0.774944305,0.714660645,0.841075897,0.774374008,0.810247421,0.816524506,0.759025574,0.770669937,0.714727402,0.776742935,0.742530823,0.686689377,0.765155792,0.73680687,18,32,71.793,0,0,Q91XU0;Q91XU0-2,Wrnip1,ATPase WRNIP1,sp|Q91XU0|WRIP1_MOUSE ATPase WRNIP1 OS=Mus musculus GN=Wrnip1 PE=1 SV=2;sp|Q91XU0-2|WRIP1_MOUSE Isoform 2 of ATPase WRNIP1 OS=Mus musculus GN=Wrnip1
2.530445099,2.477220535,2.470094681,2.535913467,2.410917282,2.538915634,2.434627533,2.302112579,2.451915741,2.327236176,2.427244186,2.515939713,2.441673279,2.295061111,2.352247238,2.464981079,16,43,47.335,0,0,Q91XU3,Pip4k2c,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,sp|Q91XU3|PI42C_MOUSE Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma OS=Mus musculus GN=Pip4k2c PE=1 SV=1
7.577777863,7.440757751,7.323911667,7.493297577,7.449140549,7.583591461,7.3639431,7.332370758,7.430063248,7.419143677,7.359525681,7.472089767,7.548122406,7.60700798,7.554162979,7.440784454,30,93.4,22.086,0,0,Q91XV3,Basp1,Brain acid soluble protein 1,sp|Q91XV3|BASP1_MOUSE Brain acid soluble protein 1 OS=Mus musculus GN=Basp1 PE=1 SV=3
0.508691788,0.599607468,0.568664551,0.647277832,0.60691452,0.601415634,0.685089111,0.700418472,0.543634415,0.617090225,0.518259048,0.575696945,0.690124512,0.589944839,0.675081253,0.580543518,16,27.5,101.89,0,0,Q91XW9;A0A0A6YVS5;Q91XX3;Q91XX0,Pcdhgc5,,"tr|Q91XW9|Q91XW9_MOUSE MCG133388, isoform CRA_f OS=Mus musculus GN=Pcdhgc5 PE=1 SV=1"
-3.976567268,-4.173462868,-4.239343643,-3.713762283,-4.156012535,-3.930013657,-3.916829109,-3.985671997,-3.755907059,-3.862941742,-4.096347809,-3.7682724,-3.568222046,-3.809318542,-3.608482361,-3.98248291,4,6,101.05,0,0,Q91XX1,Pcdhgc3,,tr|Q91XX1|Q91XX1_MOUSE Protocadherin gamma C3 OS=Mus musculus GN=Pcdhgc3 PE=1 SV=1
-0.896539688,-0.946825027,-0.845952988,-0.748315811,-0.817308426,-1.08972168,-0.803354263,-0.711841583,-1.110980988,-0.88967514,-0.740318298,-1.010719299,-0.540990829,-0.882286072,-0.704811096,-0.778625488,5,7.2,100.64,0.0003413,0,Q91XX4;Q91XX8;Q91XX7;A0A140LI48,Pcdhgb6,,"tr|Q91XX4|Q91XX4_MOUSE MCG133388, isoform CRA_n OS=Mus musculus GN=Pcdhgb6 PE=1 SV=1"
-3.118556976,-2.733449936,-2.927194595,-3.600082397,-3.189378738,-3.133411407,-2.961402893,-2.638576508,-3.197376251,-2.779308319,-3.044441223,-2.683713913,-2.660793304,-3.107627869,-2.825824738,-2.841650009,4,5.7,100.6,0,0,Q91XX5,Pcdhgb5,,tr|Q91XX5|Q91XX5_MOUSE Protocadherin gamma B5 OS=Mus musculus GN=Pcdhgb5 PE=2 SV=1
-0.59431076,-0.128454208,-0.858427048,-0.704647064,-0.035272598,-0.587072372,-0.085674286,0.176221848,-0.737613678,-0.42011261,-0.754234314,-0.679731369,0.064674377,0.064462662,-0.367385864,-0.247915268,7,9.1,101.21,0,0,Q91XX9;Q91XY4;A0A0A6YVU6,Pcdhga9,,tr|Q91XX9|Q91XX9_MOUSE Protocadherin gamma A9 OS=Mus musculus GN=Pcdhga9 PE=1 SV=1
-5.824374199,-5.453811646,-5.703057289,-5.559829712,-5.302521706,-5.68675518,-4.926783562,-4.806779861,-5.855530739,-5.227677345,-5.958026886,-5.720405579,-4.893616676,-5.302407265,-5.134405136,-5.11233139,7,9.2,101.47,0,0,Q91XY0;Q91XZ0;A0A0A6YW27,Pcdhga8,,"tr|Q91XY0|Q91XY0_MOUSE MCG133388, isoform CRA_m OS=Mus musculus GN=Pcdhga8 PE=1 SV=1"
-1.286748886,-1.211896896,-1.187896729,-1.233333588,-1.030225754,-1.151807785,-1.078649521,-1.139364243,-1.337518692,-1.192659378,-1.319948196,-1.252897263,-1.285018921,-1.274404526,-1.169921875,-1.098436356,7,11.3,102.05,0,0,Q91XY2,Pcdhga6,,tr|Q91XY2|Q91XY2_MOUSE Protocadherin gamma A6 OS=Mus musculus GN=Pcdhga6 PE=2 SV=1
-2.281982422,-2.296524048,-2.17578125,-2.493974686,-2.158641815,-2.227041245,-2.195030212,-2.054786682,-2.538902283,-2.204944611,-2.55903244,-2.419101715,-2.250562668,-2.29611969,-2.175756454,-2.080369949,7,8.6,101.41,0,0,Q91XY3,Pcdhga5,,"tr|Q91XY3|Q91XY3_MOUSE MCG133388, isoform CRA_w OS=Mus musculus GN=Pcdhga5 PE=2 SV=1"
-2.560901642,-2.622327805,-2.711423874,-2.433872223,-2.369438171,-2.474502563,-2.223424911,-2.314374924,-2.694892883,-2.141357422,-2.418003082,-2.494537354,-2.400470734,-2.424180984,-2.366405487,-2.351425171,5,8.7,100.17,0,0,Q91XY5,Pcdhga3,,tr|Q91XY5|Q91XY5_MOUSE Protocadherin gamma A3 OS=Mus musculus GN=Pcdhga3 PE=1 SV=1
-0.884567261,-0.462055206,-0.874610901,-1.226615906,-0.683214188,-0.593338013,-0.697208405,-0.739330292,-1.141962051,-0.633010864,-1.183519363,-0.948501587,-1.0396595,-1.030830383,-0.942714691,-0.603912354,5,7.1,100.97,0,0,Q91XY6,Pcdhga2,,"tr|Q91XY6|Q91XY6_MOUSE MCG133388, isoform CRA_c OS=Mus musculus GN=Pcdhga2 PE=2 SV=1"
-1.942335129,-1.804441452,-1.819475174,-1.722961426,-1.684215546,-1.883665085,-1.648536682,-1.550321579,-1.764469147,-1.688047409,-1.753549576,-1.787660599,-1.539009094,-1.679832458,-1.701128006,-1.740268707,7,8.9,100.83,0,0,Q91XY7,Pcdhga12,,tr|Q91XY7|Q91XY7_MOUSE Protocadherin gamma A12 OS=Mus musculus GN=Pcdhga12 PE=1 SV=1
-3.88196373,-3.723007202,-3.628913879,-3.899946213,-3.679189682,-3.848678589,-3.747144699,-3.560945511,-4.082961082,-3.63965416,-3.833770752,-4.131314278,-3.629692078,-3.643061638,-3.557857513,-3.884987831,6,10,101.12,0,0,Q91XY8,Pcdhga11,,tr|Q91XY8|Q91XY8_MOUSE Protocadherin gamma A11 OS=Mus musculus GN=Pcdhga11 PE=1 SV=1
